Sun May 10 13:23:54 +0000 2020,Lunch &amp; snacks were arranged for385 students who are evacuated from M.P.with the help of Harayna Govt. at Panipat t… https://t.co/tmZXrLRvlv,diprjk
Sun May 10 13:23:11 +0000 2020,"No one should left behind during #COVID19outbreak!
#CoronaWarriors performing their duties at interior villages of… https://t.co/kamDkNl26V",gujhfwdept
Sun May 10 13:10:58 +0000 2020,"இன்று என்னுடைய தொகுதி விராலிமலையில் உள்ள மக்களுக்கு காய்கறி, முட்டை வழங்கி அவர்கள் நலமும் கேட்டறிந்தேன். #COVID19… https://t.co/PKLY8PiZp6",vijayabaskarofl
Sun May 10 12:56:13 +0000 2020,I visited and reviewed the Tezpur University's screening &amp; quarantine centre along with MP @pallablochandas MoS… https://t.co/qu0Gf0VfM1,himantabiswa
Sun May 10 12:54:28 +0000 2020,"#Goa  - boarding on #TRAIN leaving in the evening begins.
@kansalrohit69 @DrSyedSehrish @ANI @PTI_News… https://t.co/YOWVcTXtap",diprjk
Sun May 10 12:52:03 +0000 2020,"ಕೋವಿಡ್19: 10 ಮೇ 2020 ರ ಸಂಜೆಯವರೆಗಿನ ಮಾಹಿತಿ
ಒಟ್ಟು ಪ್ರಕರಣಗಳು: 848
ಮೃತಪಟ್ಟವರು: 31
ಗುಣಮುಖರಾದವರು: 422
ಹೊಸ ಪ್ರಕರಣಗಳು: 54… https://t.co/EUFiRSRgj1",sriramulubjp
Sun May 10 12:49:28 +0000 2020,"Covid19: Evening Bulletin, 10th May 2020
Total Confirmed Cases: 848
Deceased: 31
Recovered: 422
New Cases: 54

1/2 https://t.co/o7ajr66y0Q",sriramulubjp
Sun May 10 12:44:14 +0000 2020,Strong winds and rainfall hits Lucknow https://t.co/HmfxX2U3xG,aninewsup
Sun May 10 12:37:10 +0000 2020,"RT @SalmanSoz: On #MothersDay, I want to remind you that Safoora Zargar is pregnant and will also be a mother one day. Her detention is unj…",tabeenahanjum
Sun May 10 12:25:27 +0000 2020,"RT @IndianExpress: Railways ready to run 300 special trains daily to ferry migrants home in 3-4 days, says Piyush Goyal

Click below to fol…",iebengaluru
Sun May 10 12:21:20 +0000 2020,We appreciate your support in ensuring no one in Delhi goes hungry @shadowfax_in. Efforts of civil society groups h… https://t.co/fn1NIJQKNg,arvindkejriwal
Sun May 10 12:19:54 +0000 2020,"These four women I met on the road. When I heard their stories, I found, they have 03 things in common:
1 They are… https://t.co/vyh22bZnCH",tabeenahanjum
Sun May 10 12:16:14 +0000 2020,"RT @DHFWKA: ಪತ್ರಿಕಾ ಪ್ರಕಟಣೆ 10-05-2020
@CMofKarnataka @BSYBJP @DVSadanandGowda @SureshAngadi_ @sriramulubjp @drashwathcn @BSBommai @mla_sud…",bbmpcomm
Sun May 10 12:13:03 +0000 2020,"#5PMupdate

@jairamthakurbjp @CMOFFICEHP @Dhimanrd88 @drnipunjindal @DDNewsShimla @dprhp https://t.co/vJFnuZwbMS",nhm_hp
Sun May 10 12:10:14 +0000 2020,"Two more persons have tested positive for #COVID19 in Gautam Budh Nagar, taking the total number of cases to 218. 1… https://t.co/fVIOaNewqa",aninewsup
Sun May 10 12:09:06 +0000 2020,RT @ShaleenMitra: Watch this patient who is also a journalist by profession testifying the quality of facilities and arrangements at Delhi…,arvindkejriwal
Sun May 10 12:08:26 +0000 2020,"Young Sayan Mondal is happy that he boarded a #ShramikSpecial train back home from Bengaluru. ""I have come from Wes… https://t.co/O04GNgr4H0",iebengaluru
Sun May 10 12:08:00 +0000 2020,"Karnataka saw 54 new cases of the novel coronavirus on Sunday which is the highest single-day spike, raising the st… https://t.co/RVQypvBOV8",iebengaluru
Sun May 10 12:03:49 +0000 2020,"#Telangana -About 140 institutions (which include Gyms, Schools, Pubs etc) have been sealed by @Director_EVDM teams… https://t.co/dCOfp3Me8I",rishikasadam
Sun May 10 11:56:56 +0000 2020,ଉପଯୁକ୍ତ ସତର୍କତା ଅବଲମ୍ବନ କରନ୍ତୁ ଏବଂ କରୋନା ଭୂତାଣୁ ସଂକ୍ରମଣରୁ ନିଜକୁ ତଥା ଅନ୍ୟମାନଙ୍କୁ ସୁରକ୍ଷିତ ରଖନ୍ତୁ। ନିମ୍ନରେ ପ୍ରଦତ୍ତ ପଦ… https://t.co/3LQE7SR4pn,ipr_odisha
Sun May 10 11:46:05 +0000 2020,"🚎 50 % of Public Transport Vehicle &amp;

🚙 50 % of Non-Transport Vehicles to ply only in Rural areas of East Khasi Hil… https://t.co/Y87aaF1A2K",pibshillong
Sun May 10 11:40:56 +0000 2020,"This is relief. After a res doctor was tested #COVID19 +, samples of 71 residents of Regional Dental College Hostel… https://t.co/I2XEkRFKZz",himantabiswa
Sun May 10 11:33:20 +0000 2020,"#MothersDay gift for this mother-to-be , 29 year old Raji would be  reaching home safe,under this fearing sun

Her… https://t.co/qthvVLluvU",tabeenahanjum
Sun May 10 11:11:23 +0000 2020,"RT @DHFWKA: SOP Summary for travellers/returnees to Karnataka. 
Protocol followed by Government Of Karnataka to symptomatic and asymptomati…",bbmpcomm
Sun May 10 11:11:12 +0000 2020,आज वरुडी ता.बदनापूर जि. जालना येथील आर.पी.इंग्लिश स्कुल व ओम गुरूकुल यांच्या वतीने राज्यात व बाहेरील राज्यात  जाणा… https://t.co/b7k6P0MtyS,rajeshtope11
Sun May 10 11:02:51 +0000 2020,"RT @CMofKarnataka: ಕೋವಿಡ್ ನಿರ್ವಹಣೆ: @BSYBJP ಅವರಿಗೆ 2 ನೇ ಸ್ಥಾನ

ಕೊರೊನ ಸೋಂಕನ್ನು ಉತ್ತಮವಾಗಿ ನಿರ್ವಹಿಸುತ್ತಿರುವ ಮುಖ್ಯಮಂತ್ರಿಗಳಲ್ಲಿ ಕರ್ನಾಟಕದ ಸಿಎಂ ದೇ…",bbmpcomm
Sun May 10 10:57:40 +0000 2020,Salute to Dr Majeed who put his life to risk to save a corona patient. We r sooo proud of such doctors. Thank u and… https://t.co/Oz7QVrKtrc,arvindkejriwal
Sun May 10 10:45:47 +0000 2020,Details of Three positive cases reported today morning and a death from Bapu Dham colony on Saturday. Media bulleti… https://t.co/GZyBQ7eHvI,nagarkoti
Sun May 10 10:44:16 +0000 2020,RT @ArunachalDIPR: New guidelines for vehicle movement in the Capital Region https://t.co/0rydjNF862,pemakhandubjp
Sun May 10 10:28:07 +0000 2020,RT @sagarikaghose: Delhi showing a sharp recovery rate. Time to reopen the national capital #DelhiFightsCovid,arvindkejriwal
Sun May 10 10:20:27 +0000 2020,Yn pynlong jingialang u PM @narendramodi kaba san lyngba ka video- conferencing bad baroh ki myntri rangbah jong ka… https://t.co/xj7omkkHYe,pibshillong
Sun May 10 10:01:18 +0000 2020,Visited the Candolim Health Center along with Health Officer Dr. Nazrit to assess the current status of the health… https://t.co/6KOzb9i3Bk,visrane
Sun May 10 09:58:33 +0000 2020,Conducted a surprise inspection today morning at the South Goa District Hospital to monitor the status as we start… https://t.co/8b9TjJhDZF,visrane
Sun May 10 09:54:05 +0000 2020,"Special train departed from 
Bengalore to J&amp;K (Udhampur)(06587)  from Chikkabanavara at 12.30pm today.1000 stranded… https://t.co/98MZQUWJKL",diprjk
Sun May 10 09:53:37 +0000 2020,Residents of Kashmir stranded in Jammu heading home. Administration committed to facilitating ALL.  @diprjk https://t.co/aSb6vqipWR,kansalrohit69
Sun May 10 09:39:26 +0000 2020,"97 residents of #Kashmir stranded in Jammu leaving for Srinagar &amp; Ganderbal dists in spl SRTC buses from Sunjwan, B… https://t.co/o5kX80gBXT",diprjk
Sun May 10 09:21:27 +0000 2020,RT @DrJitendraSingh: Waving of hands and byes from those heading to #Udhampur marked the departure of the first train towards #JammuAndKash…,kansalrohit69
Sun May 10 09:20:33 +0000 2020,छत्तीसगढ़ के पूर्व मुख्यमंत्री @ajitjogi_cg श्री अजित जोगी जी की स्वास्थ्य लाभ की कामना करता हूं। आशा है कि वो जल्द स्वस्थ हो जाएं।,ts_singhdeo
Sun May 10 09:19:45 +0000 2020,"⛈WEATHER

📌Scattered to fairly widespread rain/thundershowers likely to continue over NE in next 4-5 days

Peak act… https://t.co/YqCeCsiebS",pibshillong
Sun May 10 09:16:11 +0000 2020,"Six Covid19 patients from Durg have fully recovered and have been discharged by AIIMS Raipur, today.

At present, w… https://t.co/jrchzTOgn0",ts_singhdeo
Sun May 10 09:06:49 +0000 2020,"RT @Cheesa: CM Provision Kits for Quarantined Persons being packed, loaded and transported (by car and boat) for delivery to persons in the…",sangmaconrad
Sun May 10 08:47:54 +0000 2020,Tremors felt in Delhi. Praying for everyone's safety.,arvindkejriwal
Sun May 10 08:38:26 +0000 2020,"RT @mybmcedu: To our 6,000 teacher moms who take utmost care of our 2.71 lakh young brigades in schools - this day is for you. 

Thank you…",mybmc
Sun May 10 08:35:54 +0000 2020,"Today Minister @nimmasuresh &amp; hon’ble Councillor Deepa Nagesh honoured #CoronaWarriors including Police, Pourakarmi… https://t.co/PTXK1SSq9m",bbmpcomm
Sun May 10 08:32:01 +0000 2020,Held a VC with all DCs to review the ongoing process of Assam Community Surveillance Program for #COVID19 which inc… https://t.co/73wYIKibfP,himantabiswa
Sun May 10 08:30:00 +0000 2020,ज्यादातर कोरोना के मरीजों को हल्के लक्षण या कोई भी लक्षण नहीं होते। ऐसे लोगों को अस्पताल में भर्ती होने की ज़रूरत न… https://t.co/rpIjumttl0,arvindkejriwal
Sun May 10 08:26:38 +0000 2020,"#StrongerTogether

A big thank you to Uday Shankar @UShanx Chairman, @starindia &amp; Shishir Joshi @joshishishir CEO &amp;… https://t.co/n1rIVR0OrR",mybmc
Sun May 10 08:26:25 +0000 2020,"JK Returnees Boarding #TRAIN  at #Bangalore.
@kansalrohit69 @DrSyedSehrish @ANI @PTI_News @ddnews_jammu… https://t.co/n6oCE1Kpx0",diprjk
Sun May 10 08:18:06 +0000 2020,"ପଶ୍ଚିମ ଓଡିଶା ବିକାଶ ପରିଷଦର ଅଧ୍ୟକ୍ଷ ସୁବାସ ଚୌହାନଙ୍କ ବିୟୋଗରେ ମାନ୍ୟବର ମୁଖ୍ୟମନ୍ତ୍ରୀ ଶ୍ରୀ ନବୀନ ପଟ୍ଟନାୟକ, ମନ୍ତ୍ରୀ ଶ୍ରୀ ରଘୁନ… https://t.co/pe5TAPLKNf",ipr_odisha
Sun May 10 08:10:04 +0000 2020,"My dear Mother has always been the embodiment of strength, kindness and patience. She taught us gratitude, humility… https://t.co/QKlrxcf9K6",sangmaconrad
Sun May 10 08:10:00 +0000 2020,दिल्ली में रहनेवाले सभी प्रवासी मज़दूरों से मेरी अपील - https://t.co/07cX30r9DG,arvindkejriwal
Sun May 10 08:02:11 +0000 2020,"#BreakTheStigma 

Pynkut ia ka Jingibein

➡️Lah ban jem na ka COVID-19 hynrei ym lah ban jem na ka jingshah peit be… https://t.co/EJsKTxWqAt",pibshillong
Sun May 10 07:55:25 +0000 2020,कोरोना योद्धाओं के इलाज के लिए हमने कुछ होटलों का इंतजाम किया था।कल विपक्ष ने इस आदेश का विरोध किया।इसे ले कर राजनी… https://t.co/fsTLpCvJv3,arvindkejriwal
Sun May 10 07:54:28 +0000 2020,"Movement process from #GOA also begins, registrations underway for students migrant workers and stranded residents… https://t.co/GKZNu5dDRr",diprjk
Sun May 10 07:51:31 +0000 2020,दिल्ली में हमने सरकारी एम्बुलेंस के साथ प्राइवेट एम्बुलेंस को भी requisition किया है ताकि आगे से एम्बुलेंस की कमी न… https://t.co/7Cs8WUjvYy,arvindkejriwal
Sun May 10 07:37:52 +0000 2020,"ಕೋವಿಡ್19: ಬೆಳಗಿನ ವರದಿ

ಒಟ್ಟು ಪ್ರಕರಣಗಳು: 847
ಮೃತಪಟ್ಟವರು: 31
ಗುಣಮುಖರಾದವರು: 405
ಹೊಸ ಪ್ರಕರಣಗಳು: 53… https://t.co/J6WzjNPEp4",sriramulubjp
Sun May 10 07:36:22 +0000 2020,"RT @CMofKarnataka: Covid19: Morning Bulletin

Total Confirmed Cases: 847
Deceased: 31
Recovered: 405
New Cases: 53

Other information: Tele…",bbmpcomm
Sun May 10 07:33:23 +0000 2020,"Mummy, you are my strength, my inspiration and guiding light. Your blessings and unconditional love have always bee… https://t.co/CFm4KmzFjV",visrane
Sun May 10 07:32:57 +0000 2020,"#VandeBharat(is a) Mission of Gol to bring back students,stranded citizens wanting to come back to their motherland… https://t.co/euhdexWKUr",vpsbadnore
Sun May 10 07:23:40 +0000 2020,राजनांदगांव के मदनवाड़ा के पास परधौनी गांव में पुलिस मुठभेड़ में शहीद हुए स्व श्याम किशोर शर्मा जी के पैतृक ग्राम… https://t.co/kSP6yZFe7K,ts_singhdeo
Sun May 10 07:21:16 +0000 2020,"RT @Naveen_Odisha: Mother’s unconditional love, selfless and tireless efforts and sacrifices have made us what we are. On #MothersDay, reit…",ipr_odisha
Sun May 10 07:20:58 +0000 2020,RT @CMO_Odisha: #Odisha Development Commissioner &amp; Secretary to CM (5T) visited the dedicated Odisha Covid Hospital in Puri &amp; reviewed the…,ipr_odisha
Sun May 10 07:20:37 +0000 2020,"Revenue deficit, COVID-19 burden and industry distress leave State on edge. #AndhraPradesh #Covid_19india… https://t.co/yYowP8cMKJ",thandhra
Sun May 10 07:04:04 +0000 2020,"அம்மா...
என்னை கருவில்
சுமந்த நீ
கருவறை காணாத 
தெய்வம்...
என்னை கண்ணென
காக்கும் நீ
கடவுளுக்கும் முந்தையவள்....
இன்… https://t.co/wmsosd9hU6",vijayabaskarofl
Sun May 10 07:03:43 +0000 2020,"Hon'ble CM Shri @ArvindKejriwal shares important updates on Delhi's fight against Corona
https://t.co/6yIwhkGikz",cmodelhi
Sun May 10 07:01:07 +0000 2020,"BBMP Weekly News Bulletin
ವಾರದ ಸುದ್ದಿ ನೋಟ 

#BBMP #staysafe #Bengaluru #StayHome #BreakTheChain #ಮನೆಯಲ್ಲೇಇರಿ… https://t.co/pKqUbX0jJz",bbmpcomm
Sun May 10 06:39:26 +0000 2020,"Webinar on COVID19 related clinical and other protocols to be followed in CCC, DCHC and DCH by Faculty of IGMC Shim… https://t.co/7TyIx8GQz4",nhm_hp
Sun May 10 06:27:16 +0000 2020,"आईसाहेबांची वाणी जसे गोदावरीचे निर्मळ पाणी....
संस्कारांचे दिले मोती
परिवाराच्या झालात दिव्यज्योती........ 
जपायचे… https://t.co/tvhJHIpA4Y",rajeshtope11
Sun May 10 06:24:40 +0000 2020,#HappyMothersDay https://t.co/hepTKUBxCV,eatala_rajender
Sun May 10 06:22:16 +0000 2020,A warm birthday wishes to Hon’ble Union Minister of State for Road Transport &amp; Highways Shri @Gen_VKSingh Ji. The c… https://t.co/JvvZUzTYGk,pemakhandubjp
Sun May 10 06:19:54 +0000 2020,"Migrants from Punjab living in Delhi govt's temporary shelter at Sarvodaya Vidyalaya, Nehru Vihar left for their ho… https://t.co/kWxnQflphX",cmodelhi
Sun May 10 06:17:30 +0000 2020,"RT @abhijitmajumder: Clicked at Panna from a cliff, 2012. #MothersDay https://t.co/AcSFIIjVCS",pemakhandubjp
Sun May 10 06:06:26 +0000 2020,"🏥Delhi Health Bulletin - 10th May 2020 🏥

#DelhiFightsCorona https://t.co/V4An1QENRY",cmodelhi
Sun May 10 05:37:48 +0000 2020,"#AndhraPradesh - 50 new #Covid_19 positive cases, total 1980. One more death in Kurnool- takes total to 45. Kurnool… https://t.co/umiKGE6ZdC",rishikasadam
Sun May 10 05:32:42 +0000 2020,"రాష్ట్రంలో గత 24 గంటల్లో  8,666 సాంపిల్స్ ని పరీక్షించగా 50 మంది కోవిడ్19 పాజిటివ్ గా నిర్దారింపబడ్డారు.
రాష్ట్రం… https://t.co/K782Tauv5X",arogyaandhra
Sun May 10 05:18:09 +0000 2020,"RT @ArunachalDIPR: In view of a PG student of GMCH being tested #COVID19 positive on May 7, &amp; death of a Covid patient from Dr. B. Barooah…",pemakhandubjp
Sun May 10 05:16:19 +0000 2020,"Yesterday, visited the Exclusive Covid Treatment Centre in Surguja District, with Sh R.K Singh, Dean Medical Colleg… https://t.co/HEZGHTemwT",ts_singhdeo
Sun May 10 05:07:28 +0000 2020,"To all our first role models and caregivers for their love, dedication, patience, effort and their ability to hold… https://t.co/sO6wUqrIkY",sangmaconrad
Sun May 10 05:00:00 +0000 2020,A precipitous slide in revenues combined with the burden of the costs associated with the COVID-19 #pandemic have l… https://t.co/PoR0WZKyeg,thandhra
Sun May 10 04:56:38 +0000 2020,"Reminiscing fond memories of the priceless times spent with my mother &amp; her pearls of wisdom, which shall live with… https://t.co/14N99PwAq6",ts_singhdeo
Sun May 10 04:45:08 +0000 2020,"କୌଣସି ଶ୍ରମିକ କାରଖାନାରେ ଦୈନିକ ୧୨ ଘଣ୍ଟାରୁ ଅଧିକ ଏବଂ ସପ୍ତାହରେ ୭୨ ଘଣ୍ଟାରୁ ଅଧିକ ସମୟ କାର୍ଯ୍ୟ କରିବେ ନାହିଁ। 

ଏକକାଳୀନ ୬ ଘ… https://t.co/0GWiQuUNCB",ipr_odisha
Sun May 10 04:27:24 +0000 2020,"Mother. 
അമ്മ. https://t.co/budEMXGMqd",vijayanpinarayi
Sun May 10 04:22:50 +0000 2020,ଲକ୍ ଡାଉନ୍ ସମୟରେ ୧୨୪୨ଟି ସ୍ବୟଂ ସହାୟକ ଗୋଷ୍ଠୀ ୪୩ ଲକ୍ଷ ୩୦ ହଜାର ମାସ୍କ ତିଆରି କରିଛନ୍ତି। ବିଭିନ୍ନ ସ୍ବୟଂ ସହାୟକ ଗୋଷ୍ଠୀ ୫୯୫ଟି ଦୋ… https://t.co/b1mSFbrOJi,ipr_odisha
Sun May 10 04:03:20 +0000 2020,Tha ambulance entered  assam with proper permission to bring back one blood cancer patient from Jorhat who happens… https://t.co/xWR0jHxvks,himantabiswa
Sun May 10 03:19:33 +0000 2020,"RT @narendramodi_in: Khadi and Village Industries’ turnover touches record Rs 88,887 crore in FY-20
https://t.co/09p4sOHlHd 

via NaMo App…",bjpbiplab
Sun May 10 03:10:14 +0000 2020,"Some shadows never leave us - even when it’s the darkest.

#MothersDay #HappyMothersDay #HappyMothersDay2020 https://t.co/rR1sFycY8w",mybmc
Sun May 10 02:46:45 +0000 2020,"Heartiest birthday greetings to Minister of State @MORTHIndia Shri @Gen_VKSingh Ji.

I wish him a long and healthy… https://t.co/04p2HGYvza",bjpbiplab
Sun May 10 02:42:10 +0000 2020,"Our first teachers are our Mothers, and the first lesson they teach us is to care for others and be selfless.

Hear… https://t.co/4JPFGnyErX",bjpbiplab
Sun May 03 16:18:20 +0000 2020,"Media Bulletin 
Date: May 3, 2020 

Status update on #Coronavirus positive cases in Telangana https://t.co/wkenK0n7DG",telanganahealth
Sun May 03 12:53:35 +0000 2020,"6 more +ve now -ve. 1 active case.  Testing ~9400 per million

When islanders return, the danger goes up. So, FULLE… https://t.co/Yyc0tCkbIt",chetansanghi
Sun May 03 04:54:37 +0000 2020,RT @IPRTelangana: Live: Indian Air Force showers flowers on Gandhi Hospital as an honour to frontline workers in #COVID19 combat. https://t…,telanganahealth
Sun Apr 26 03:29:58 +0000 2020,Do watch! #IndiaFightsCorona https://t.co/zLnh5j3EBv,mohfw_gujarat
Sun Apr 19 20:30:17 +0000 2020,"Have a look at one of the 80 new patients admitted in #COVID19 Hospital of Civil Hospital, Ahmedabad today has to s… https://t.co/82Q22yCEdi",mohfw_gujarat
Sat May 09 21:33:35 +0000 2020,#Telangana Govt issued an order saying private offices/ (IT/ITES) industry can operate with 33 pct workforce- even… https://t.co/WE5HV0j6wN,rishikasadam
Sat May 09 20:15:16 +0000 2020,#Telangana Govt issues order granting 5 pct property tax rebate for all residential/non-residential properties in U… https://t.co/pClSCWgOY8,rishikasadam
Sat May 09 20:10:45 +0000 2020,Good news for stranded residents of J&amp;K. First train of returnees expected on 10th evening/11th morning. Disembarka… https://t.co/itGl2YrVM3,diprjk
Sat May 09 19:07:46 +0000 2020,RT @ICMRDELHI: .@ICMRDELHI has transferred the #Covid_19 strain isolated at @icmr_niv to @bharatbiotech. We will be partnering with them to…,ladags
Sat May 09 18:26:08 +0000 2020,"పూర్తిగా నిండి జలకళ సంతరించుకున్న #రంగనాయకసాగర్

#KaleshwaramProject https://t.co/SGwxwYRVWc",eatala_rajender
Sat May 09 17:46:27 +0000 2020,"श्रीमती @AshwiniBhide आणि श्री @SJaiswal_IAS यांचे अतिरिक्त महानगरपालिका आयुक्त पदी स्वागत.
त्यांच्यासोबत एकत्र काम… https://t.co/yDsQV3G5gr",mybmc
Sat May 09 17:45:56 +0000 2020,"BMC welcomes Smt. @AshwiniBhide and Shri @SJaiswal_IAS as new Additional Municipal Commissioners.
We look forward t… https://t.co/G2yyNvalRH",mybmc
Sat May 09 17:40:13 +0000 2020,https://t.co/iwA13H0nnv,ladags
Sat May 09 17:22:30 +0000 2020,"In addition to existing Quarantine Centres, more 11 additional Quarantine Centres have been identified in and aroun… https://t.co/Xm5ENgxJGB",bjpbiplab
Sat May 09 16:51:18 +0000 2020,"Media bulletin
Date: May 9, 2020 

Status of positive cases of #COVID19 and also a list of districts with zero acti… https://t.co/7qp065ZG23",telanganahealth
Sat May 09 16:48:34 +0000 2020,"Media bulletin on status of positive cases of #COVID19 in Telangana (Dated: 09.05.2020)
#TelanganaFightsCorona… https://t.co/IjHxXMIImH",eatala_rajender
Sat May 09 16:46:10 +0000 2020,"ALERT !

17 persons found #COVID19 POSITIVE in Tripura today from 86th-Bn #BSF, Ambassa. No Civilian found POSITIVE… https://t.co/G7esCMS72S",bjpbiplab
Sat May 09 16:40:25 +0000 2020,"#CoronavirusUpdates
९ मे, दुपार. ४:०० पर्यंत

#कोरोना_ला_ना 
#NaToCorona https://t.co/sPjBZD85lO",mybmc
Sat May 09 16:17:52 +0000 2020,"Wishing good health and speedy recovery to S. Balbir Singh Sr, @BalbirSenior former Hockey player and three-time Ol… https://t.co/7qkWoqlxfU",vpsbadnore
Sat May 09 16:05:15 +0000 2020,"RT @ddnewsshillong: Details by CM @SangmaConrad on latest COVID19 case

➡️ 181 high risk contacts were retested. 180 are negative

➡️ Patie…",sangmaconrad
Sat May 09 16:00:39 +0000 2020,"#9PMupdate

@jairamthakurbjp @CMOFFICEHP @Dhimanrd88 @drnipunjindal  @DDNewsShimla @dprhp https://t.co/FSgi91SZQ7",nhm_hp
Sat May 09 15:38:15 +0000 2020,"The current count of COVID19 patients in the state of Maharashtra is 20228. Today, newly 1165 patients have been id… https://t.co/bhOM8tyqk9",rajeshtope11
Sat May 09 15:37:15 +0000 2020,#Telangana-First flight to State from Kuwait is set to arrive shortly. (9 pm-ish.). passengers will be screened at… https://t.co/2vweC2GkYU,rishikasadam
Sat May 09 15:33:16 +0000 2020,RT @TSEduDept: Valuation work of the intermediate answer scripts is in full swing. First phase will be completed by 12th May. Second phase…,rishikasadam
Sat May 09 15:31:21 +0000 2020,राज्यात आज 1165 कोरोना बाधीत रुग्णांची वाढ झाली व एकूण संख्या आता 20228 अशी झाली आहे. आज नवीन  330 कोरोना बाधित रु… https://t.co/dJ8AHge7OR,rajeshtope11
Sat May 09 15:29:52 +0000 2020,धनबाद के दो व्यक्ति मुम्बई से इलाज कराकर लौट रहे थे जिन्हें लौटने के क्रम में ही सैम्पल जांच कर आइसोलेशन में रखा ग… https://t.co/O94CabLQNR,dc_dhanbad
Sat May 09 15:13:59 +0000 2020,"Covid -19 testing facility in Tura Civil Hospital,  inaugurated by Lok Sabha MP Agatha Sangma and Thomas Sangma adv… https://t.co/vO8uhdYY54",sangmaconrad
Sat May 09 15:07:29 +0000 2020,"RT @jkrddpr: Kudos to the female-only Self help groups of Umeed scheme of Rural Development Department, J&amp;K for stitching more than 10 lac…",diprjk
Sat May 09 14:40:34 +0000 2020,"Ambulances procured under CMRF being handed over to Tura Civil Hospital by MP Lok Sabha Tura, Mrs Agatha Sangma and… https://t.co/O81efivhlt",sangmaconrad
Sat May 09 14:39:00 +0000 2020,"100 days have passed in this #COVID19 health crisis. As a society, we came into this after experiencing two seasons… https://t.co/RwguL5nBun",vijayanpinarayi
Sat May 09 14:15:57 +0000 2020,"Taking every precautions to stop the chain of spreading of #COVID19 in near future, we have constituted State Conta… https://t.co/t7NHzyLsz9",pemakhandubjp
Sat May 09 14:15:17 +0000 2020,"Contributing to our fight against #COVID19, CII member company, Godrej &amp; Boyce distributed medical supplies at GMC… https://t.co/R9g0DnfUe3",visrane
Sat May 09 13:43:57 +0000 2020,"My hearty thanks to Rev. Ling Rimpoche La for your generous donation of ₹5,00,000/- in Chief Ministers Relief Fund… https://t.co/qOYDeY4KuB",pemakhandubjp
Sat May 09 13:42:27 +0000 2020,"RT @CMO_Meghalaya: In view of a PG student of GMCH being tested #COVID19 positive on May 7, &amp; death of a Covid patient from Dr. B. Barooah…",sangmaconrad
Sat May 09 12:54:09 +0000 2020,The state government provides you with comprehensive information on #COVID19 through COVID-19 AP app. Download the… https://t.co/OP7EF8vM3s,arogyaandhra
Sat May 09 12:35:56 +0000 2020,"🏥Delhi Health Bulletin - 9th May 2020 🏥

Note: This health bulletin has data from 4 PM yesterday to 12 midnight.… https://t.co/FeM383AgKm",cmodelhi
Sat May 09 12:35:09 +0000 2020,"5 more patients will be discharged today, after making their travel arrangements. They are 2 females, 1 child from… https://t.co/e2VJFs8ilR",ts_singhdeo
Sat May 09 12:22:15 +0000 2020,"#COVID19 Update | May 9

Two new cases reported in the State. These are import cases &amp; have arrived here on May 7th… https://t.co/4kaICottGL",vijayanpinarayi
Sat May 09 12:20:54 +0000 2020,Andhra Pradesh Pollution Control Board and Directorate of Factories under whose supervision such activity should ha… https://t.co/w7xr7tX3XN,thandhra
Sat May 09 12:12:29 +0000 2020,"#5PMupdate

@jairamthakurbjp @CMOFFICEHP @Dhimanrd88 @drnipunjindal @DDNewsShimla @dprhp https://t.co/jrYNPlNEvd",nhm_hp
Sat May 09 11:24:26 +0000 2020,आदरणीय श्री अमित शाह जी आपकी दीर्घायु और अच्छे स्वास्थ्य के लिए ईश्वर से कामना करता हूँ। आपको यह संदेश इसलिए देना प… https://t.co/QQnpki4MBv,bjpbiplab
Sat May 09 11:12:50 +0000 2020,41 Sample results all negative.,ladags
Sat May 09 10:35:00 +0000 2020,Tension prevailed in front of the main gate of LG Polymers https://t.co/dpegZKi0AJ,thandhra
Sat May 09 10:31:43 +0000 2020,RT @AmitShah: मेरे स्वास्थ्य की चिंता करने वाले सभी लोगों को मेरा संदेश। https://t.co/F72Xtoqmg9,pemakhandubjp
Sat May 09 10:29:41 +0000 2020,Here are few updates of the steps being taken for quality healthcare in Arunachal to fight COVID-19 menace.… https://t.co/fCespE7IhU,pemakhandubjp
Sat May 09 10:25:00 +0000 2020,"LG confirms leakage of vapour from styrene monomer tank | @vzskp 
 https://t.co/jR35aQdSqP",thandhra
Sat May 09 09:56:13 +0000 2020,A.P. power sector employees apprehensive that the States will be dependent on the Central government for subsidies https://t.co/ioZmC9W2Jd,thandhra
Sat May 09 09:14:35 +0000 2020,On basis of #VandeBharatMission Indians who are stranded overseas due to #Covid19 travel restrictions are evacuated… https://t.co/d1pfDehNbC,vijayabaskarofl
Sat May 09 07:11:28 +0000 2020,Unfortunately we have another positive case in Shillong. It’s a person working in the same house. As a precaution h… https://t.co/5NcVEs3kqc,sangmaconrad
Sat May 09 06:40:24 +0000 2020,"రాష్ట్రంలో గత 24 గంటల్లో ,
8,388 సాంపిల్స్ ని పరీక్షించగా 43 మంది కోవిడ్19 పాజిటివ్ గా నిర్దారింపబడ్డారు. 
45 మంది… https://t.co/2kb44pR0wg",arogyaandhra
Sat May 09 06:35:07 +0000 2020,भारतीय इतिहास में शौर्य बल पराक्रम मान स्वाभिमान के प्रतिक युद्ध कौशल के बेजोड़ महानायक #हिंदुआ_सूरज_महाराणाप्रताप… https://t.co/t3r964kADE,vpsbadnore
